Date,Price,Inflation_Rate,Interest_Rate,Oil_Price,USD_Index
2019-02-14,46.221847879488166,2.72211735384883,3.5138715624181227,43.850685628496265,90.42227339885119
2019-02-15,50.09738355824552,1.570376576327635,3.846625431758895,39.28810080240201,88.79121475507513
2019-02-16,51.47555751431388,4.560388140735233,5.681827417936303,35.15809292125313,89.69410868011443
2019-02-17,59.146509269101145,2.3835098429514296,7.387611760662422,42.102526971893,90.7025867564434
2019-02-18,55.66113635474263,1.6178389888932951,6.859546521817396,42.16034531612408,89.73856525093304
2019-02-19,45.209990898980415,1.1017910396230035,5.498781314597501,38.22873341510473,90.74005168343798
2019-02-20,55.727758291661814,3.583289545145937,6.381330306543495,39.685936286141924,91.22938853477352
2019-02-21,52.26407381150001,3.547609269818973,4.188934821246792,47.18622957287245,91.52110091427765
2019-02-22,50.88702198094556,2.3624166663251667,5.845793168592547,41.09743156468254,89.34337157318403
2019-02-23,57.41216019557345,1.286847555390604,4.797089546765342,43.203429453300075,92.77714988849483
2019-02-24,59.590923132742624,2.638515579580928,3.1396168187453655,40.47305055336838,91.35893608058919
2019-02-25,59.17447288473762,2.2448699802535743,6.210429643263543,37.626623117956335,90.60069548488515
2019-02-26,50.404131441937196,3.7084825589400374,5.3387878240929325,41.49957112962834,91.70289912415002
2019-02-27,53.13630394768807,3.4231169978107614,4.151729491721548,41.34173721020545,92.98972321559252
2019-02-28,56.42082975285572,2.45837491279016,7.468035140471784,41.10604856099842,89.19654824505484
2019-03-01,59.724385000343446,1.8715702170199604,2.1256047069603996,41.709382074879876,90.42095860613954
2019-03-02,52.53293494439896,4.952143864622368,3.894638907496976,42.50005899674144,88.27874249127673
2019-03-03,54.08265801920008,2.8160064847844595,2.3412883866658794,41.70414725850005,90.86077858631725
2019-03-04,49.561424801382785,3.753096943120948,6.599163897329763,39.509227532670444,91.04447419811353
2019-03-05,49.19421331990333,1.562211870313443,6.212644724682756,43.04246815924655,90.65087074326479
2019-03-06,59.32002232117143,2.942358798637591,3.9881133124179025,38.20421377303533,90.04645219022841
2019-03-07,62.12074012094831,1.110146879477862,6.053977413242438,38.03510107666928,88.66242414755757
2019-03-08,55.06163613908628,3.0218204716418,4.375623357175699,43.647035688198315,91.09642524967683
2019-03-09,60.521498005341826,4.856069628470809,6.537522748534606,43.215573950623394,92.18927895269955
2019-03-10,57.39416041001364,2.536826851943201,4.725101976420237,42.11960138376212,90.15377891556996
2019-03-11,52.4425282806436,1.1559840502996463,4.4736783669899935,39.476353811957544,91.1958102028457
2019-03-12,57.557251850105054,1.1238231636773741,7.608379492929806,40.88428764767704,89.19855886292169
2019-03-13,63.522603423786585,2.551947039787478,3.5052745993442014,41.80747474120969,91.23486914255342
2019-03-14,55.73543716480073,1.6400997458527762,2.7226840399793923,39.17403900699197,90.39522668363541
2019-03-15,63.81993240831429,1.0934083853127436,5.507258679556749,40.92062833565123,90.03714393329632
2019-03-16,42.98013537768928,4.024854455800707,7.8159308737050734,43.73620503560856,90.05015114520226
2019-03-17,60.27052018890788,2.8340920355275627,4.2670352823631195,45.31901379539114,90.42785610690457
2019-03-18,56.67838977711637,2.156979087890618,2.372220581772689,41.65839226905311,91.21485390714928
2019-03-19,54.83026445248994,4.600332732065922,4.035831603857405,44.043097190559905,89.53121029278039
2019-03-20,56.86625185639055,1.4645558408021024,5.035589925917351,38.73485904831028,90.45721106492722
2019-03-21,46.55175016960233,4.823675315821276,2.9715380397932822,43.91474037926994,90.82380752101508
2019-03-22,55.47338207231299,2.2558668695094113,5.9486133083389525,41.02079977514526,89.77719297700155
2019-03-23,58.439451137953036,4.553614689234725,7.986496334061203,43.27624654557366,92.68385030572759
2019-03-24,64.12550527299564,3.411771505917846,4.710436855888663,42.198909183235806,90.0446425265104
2019-03-25,54.22683072681358,4.30682943896595,4.128371340381276,45.3681007468404,90.23965399545742
2019-03-26,52.85786057260964,4.936052652841857,4.4042250010068,41.01126013815039,89.94173586178758
2019-03-27,54.47369013804664,2.153621751274983,2.690877070371207,44.04820273751139,92.72947680126737
2019-03-28,61.64163271337346,4.844541941630371,7.299641608557343,42.26683392335217,91.4948548452479
2019-03-29,58.790524442055265,2.5579275796096814,4.488953933128112,42.542096601483415,90.01631051292394
2019-03-30,54.580114643815406,2.5420476189476893,4.323646468549048,42.52385847874182,92.07008698054672
2019-03-31,59.877399597111136,2.3615484170180228,5.958141637582846,41.233078763629514,91.17550701849478
2019-04-01,57.878596947178316,3.165630429390341,4.652200525586741,42.9290857483619,91.24301464783659
2019-04-02,62.318580921996315,1.6165801727139484,5.889400812847076,42.8648459434891,90.6522369204918
2019-04-03,54.04723726883887,3.2148459414320447,2.368677740784725,43.50548159210371,90.25825104480644
2019-04-04,56.001338774130545,3.166819249640016,6.882340062333364,43.22487009423348,91.35638603333719
2019-04-05,55.761255510352356,4.04760725041948,7.6430237172764155,44.68470760962973,90.48448560680616
2019-04-06,50.48636830424631,4.334599847750342,5.892592316956316,44.968594450057495,92.85728136889603
2019-04-07,59.36669119912354,2.761765401249696,7.727395573152864,41.05318928186466,89.782187536597
2019-04-08,59.273512943593865,2.209332997405975,2.90859388621978,44.924839634259314,92.59858831721421
2019-04-09,58.07595063480047,2.037339589268378,4.864497136882122,40.84748048641556,90.96206559808063
2019-04-10,56.959594453606194,1.7784953468194877,5.610840403672683,44.42872382446824,91.38342308341869
2019-04-11,51.13782317912361,1.2305903287960995,5.49041988452712,44.52534832515601,91.9284480185462
2019-04-12,56.19359704444264,2.3697919153388534,4.408770674534259,39.496095679982766,90.4759938594315
2019-04-13,56.66539784452935,2.080990768523133,4.028506456197569,43.5375466639241,91.98144444165374
2019-04-14,54.44973084994886,4.865669543465629,2.7609441353025126,42.447454651702145,88.42060510409308
2019-04-15,57.73683540662066,3.2308353050001757,4.35045470337367,41.899775070109534,90.41911232877149
2019-04-16,60.64566501791716,2.38910815612203,2.975964890632911,46.1518689549358,90.22599195717153
2019-04-17,68.13848700879088,3.321870403974784,6.406194058953311,42.17566471982045,89.90750165466001
2019-04-18,59.66259333579118,1.556786805382782,3.2529856129675396,41.903127850416695,90.95700573147198
2019-04-19,60.15960299413956,2.7761749968088116,2.351391831707203,43.70013029622048,91.5686634402518
2019-04-20,58.581768230588665,3.5049372856842553,5.314196826903406,44.95277861636463,91.89652637308856
2019-04-21,49.44228850181805,2.9555913271698055,5.57137839631641,43.33116065930505,91.44569603430884
2019-04-22,58.98572196996092,2.607115202617297,7.231478367683033,45.98005763022131,90.55007871473406
2019-04-23,59.5015891658059,4.975393555598792,5.461889674506091,44.74212657036849,91.59574151997194
2019-04-24,71.59879544742095,4.521259048595708,4.072885122340674,39.356611314534945,91.36196367951679
2019-04-25,58.40292682998267,3.4936238326377604,6.818071289157923,42.68695873454129,92.18468705512112
2019-04-26,60.954615134450094,3.277509444729131,5.241673359124526,42.65506717040942,92.03652049263579
2019-04-27,59.35546634314957,3.482641919298336,2.4756817077871505,44.77033198352916,91.30101310614407
2019-04-28,53.76778177247189,1.805248431289733,5.39510336187948,38.594834671479596,90.38423658858136
2019-04-29,65.40743280203841,2.5805509730572744,7.4481112725299745,48.97534690922077,90.63949234142969
2019-04-30,63.53513066179094,1.1578381315635973,4.377875752989324,44.97223838913124,90.75360604014291
2019-05-01,63.812772002466055,2.9021841499473067,3.7779548113988004,44.24079851473571,90.99908196838385
2019-05-02,55.39282176217088,3.1720983358306527,2.8608167421081205,46.339039047296126,91.59335163240904
2019-05-03,67.03587735971884,1.9109989444128384,2.9086731316121437,48.696070427640585,92.0514284974665
2019-05-04,53.09479725997069,4.8561153886620545,4.596628906050913,45.78311431874965,91.29608831684223
2019-05-05,63.1204848118272,4.637818443748968,5.574078944969177,45.97210593007358,91.37428470027724
2019-05-06,71.2206242407695,3.8885729418236235,2.4836924310176105,44.368718493616605,91.51241911989595
2019-05-07,55.39781125495992,3.1335465150614503,7.637411534150994,43.857145645511444,90.86416040428279
2019-05-08,57.60115100149326,4.47987663859074,6.530801704671175,43.22146497179305,90.46562636229133
2019-05-09,61.01304324383908,1.5226093752938517,5.519743509701976,42.55369058393127,89.64653362514274
2019-05-10,58.07955491671363,4.16203917709954,6.970632025633945,42.86474507551886,90.71777506689574
2019-05-11,52.925762800857726,1.4992832558673932,2.4811205408726797,41.57052005378939,91.89702278075957
2019-05-12,61.104041599112286,4.176842650197622,4.8610332663987466,44.15274778866281,90.7319187919714
2019-05-13,55.53185492534538,2.103070273005428,5.7805587611699805,40.96801424313759,91.20797609510419
2019-05-14,63.29348241604557,4.508362324072756,6.971917436709735,44.752041153435286,91.92316732246161
2019-05-15,56.410545860594404,4.776168375301591,6.7008173602956065,44.330405596620686,91.98837843399112
2019-05-16,68.83948582574487,1.5951838776204625,3.6624154982803976,44.729796117036244,90.39910898792158
2019-05-17,57.25569410786975,2.850702420261574,7.6452810173552255,43.424521087780384,92.48665409906044
2019-05-18,59.6437997574163,4.92394951265074,2.7460750485852223,50.65536367573888,92.62789773448145
2019-05-19,65.4038401941868,2.9336297438925865,7.250801711726913,47.254733443296004,90.38165069042657
2019-05-20,55.26407929406242,4.45419009005818,7.8256414976277116,42.07827535032344,90.69861658052314
2019-05-21,62.637847318146605,3.3549260885252794,3.0629211393357534,45.06595523290418,92.72449703582964
2019-05-22,68.11840818543186,2.5013196316784074,6.332396385222712,43.41706547973324,91.39750573394733
2019-05-23,53.62742501010733,2.143134222103481,2.241713112667991,42.63697701975056,89.33553421026996
2019-05-24,62.67015724446875,1.812892364344349,4.43253695083493,42.01865103847502,90.16658355550828
2019-05-25,63.1285486919431,4.047192765510789,5.097699795186044,45.5960872697989,91.32784833758765
2019-05-26,65.8203958484813,2.5461620272921115,5.483871355457804,43.40175212569875,90.4251282149947
2019-05-27,55.80867470409809,3.0451018488030046,7.615623489491357,46.73302335144581,91.18569999716202
2019-05-28,55.473291961960875,2.9693019200047277,6.033504123765168,46.81779444001378,91.64247288400122
2019-05-29,64.7674296243605,3.309116116932525,4.887667707315422,47.6109174889333,93.08328417687153
2019-05-30,63.7247919313357,4.462308582498209,6.858050217595336,43.1911738939197,91.34152855912818
2019-05-31,63.57447958579291,4.922957374333718,7.703196925726454,45.87953735500943,92.7154771774479
2019-06-01,64.13640315044216,2.6303368342952678,2.132396892093745,46.22657327446752,93.08264844243106
2019-06-02,59.08618526395858,4.310075688425212,7.895127633536232,44.04616719853249,93.09915085226555
2019-06-03,63.72972412654981,4.058111178618871,2.5167928343820822,43.48383834151217,91.96054867881821
2019-06-04,64.11596477613196,3.294115805822293,6.886320675612568,48.27928229540737,89.72345784011283
2019-06-05,59.16099208840047,4.824188574447732,3.6820085153084747,45.54809142287703,92.15852475587484
2019-06-06,72.14376850314984,1.8018980621136111,2.7930779465232307,46.3978938803939,92.75705268080368
2019-06-07,65.26620732087876,1.4370568412384856,4.639133838283009,43.514665062872076,91.63853859007389
2019-06-08,57.02267199920034,4.415847867821689,5.863739476685681,42.75310686104105,93.47514246810373
2019-06-09,66.34410429727649,2.756599266534993,4.2857110701408505,44.085634952658715,92.6013450620151
2019-06-10,58.27007467186449,4.387875416828242,2.3273924496961937,45.00935043442044,92.32073778021959
2019-06-11,67.16105281060712,4.572360820781659,5.5967668379523,43.161811903123244,92.84979801679181
2019-06-12,69.10075445582564,1.2498303744762858,7.414419656664048,45.303421007014684,92.10774005936604
2019-06-13,59.28651173792381,4.533859051944242,4.29929219568351,41.97895895573595,89.29251261122897
2019-06-14,68.28895074479773,2.7932762214776887,3.297996665784962,43.1487331944907,91.29713706167311
2019-06-15,65.61812150215236,3.041729956016929,4.655464075596893,46.763509243541705,93.0043969429105
2019-06-16,67.74666443633609,3.506370044372841,2.2901762662926854,46.66212649510124,91.01059047808351
2019-06-17,73.20247531852712,4.7055304269203475,6.922925506881649,44.703650631329225,91.60566221546405
2019-06-18,62.5737165941368,1.0764643777190561,6.958044865701121,43.48473425150655,90.79525130931708
2019-06-19,60.11412312125746,2.9073738732712684,5.52800278057777,43.498314474165944,93.6349631209411
2019-06-20,59.51737856381105,3.7508881697222427,4.118617333630337,44.83944379289284,93.5434858856765
2019-06-21,59.96804605600523,3.890827830792914,6.7987001866747,46.907875975623554,90.98907743563691
2019-06-22,63.74373570265566,3.770129726148432,5.328122148730203,47.50818908257912,92.03119723368592
2019-06-23,65.91715089270315,1.5377405176324874,6.955593851300097,44.69149293648403,91.21435808805195
2019-06-24,65.67699178416377,2.197582353486725,5.788752755498123,43.41043026303591,92.52074967736654
2019-06-25,68.51160080158756,2.434862101668054,6.706432839276784,46.28596109829565,92.42644101809665
2019-06-26,64.52284078469073,4.21774883071802,5.59137795930656,44.13606258886878,92.73941641498675
2019-06-27,71.80764847998155,2.115039489658212,4.484846409293997,44.77948595995558,92.27058219360055
2019-06-28,63.298840696898935,1.8428198554688127,7.747675159556826,48.49940212610956,94.8850228548003
2019-06-29,78.30511746493058,4.829792076152385,5.246682949273069,47.535939509924525,90.93264578592026
2019-06-30,67.91475513970126,1.0354531404538756,5.63053711124323,46.2305159848534,90.26091909901365
2019-07-01,60.58277738768858,4.991283422727912,3.3229258364884955,43.403588065682555,91.58938515526786
2019-07-02,59.59624944835818,3.7072851954295825,5.753904736563658,46.403077910406815,90.42543999292822
2019-07-03,67.44522078377342,4.313877197796469,5.429645896897663,48.138458064598055,90.51191889100168
2019-07-04,63.99769154982201,2.1784775853847727,3.1090303876821497,45.294734859049434,91.01401940932887
2019-07-05,68.76715471580549,1.05726111066824,2.357522584118862,48.781089078111435,91.10409806061438
2019-07-06,67.6454871371065,3.95147807424612,5.626155918288626,48.69721018473193,91.0826217666151
2019-07-07,64.99730121984815,4.336578388002703,6.582153616101923,49.47204397753996,92.56641172152975
2019-07-08,61.209623961684265,3.9619045278140765,5.140408225532049,46.78792327387322,91.55295661251817
2019-07-09,57.951503197490716,1.5714011492033544,3.360635751917874,47.38507912798004,91.89058400125019
2019-07-10,63.3753113294787,4.013711689027876,5.99913186015821,49.071529012587696,92.97528425314277
2019-07-11,69.97202683032492,4.075691128430564,2.4806343596576133,47.17080101762098,91.32568185637957
2019-07-12,66.84264834825234,3.6341620626802196,4.651002228811728,45.3064036354601,91.83841138497544
2019-07-13,59.625632502935126,4.064463731182345,2.980200550390521,45.44464488554231,92.47967017229226
2019-07-14,66.80237779464474,4.383685758710929,3.1067543063593,46.85169917370301,90.1832952880983
2019-07-15,67.94520683292677,3.4544164569498337,3.213763694949222,43.826325129820596,89.7509104822871
2019-07-16,61.68147952217067,1.3544188558787162,4.320242342263867,46.15378885054215,92.49288622255456
2019-07-17,66.95153900179774,2.9505112386688435,2.3069012337223858,48.666259625288546,92.6497360768429
2019-07-18,66.55610383319386,1.3105973386864203,4.386760645574589,42.12351639405498,94.23289483364759
2019-07-19,60.63235552070449,2.6301721241297233,5.070244682688205,49.60784700753208,92.33772247718116
2019-07-20,68.21829058049278,2.6284259565025105,4.8997657097979515,48.81648994890687,93.0103202210916
2019-07-21,69.3154231794863,1.2640393765609663,4.296704602418243,45.6850709873971,92.00606076276671
2019-07-22,72.00890353241526,2.3952821358779173,7.034879648424515,47.72424058235917,92.50971353045693
2019-07-23,71.94480434560715,1.4439923951652593,2.8719601545230247,46.676613087985714,93.89069605314056
2019-07-24,59.86959401454094,4.232940840036889,5.034180462688244,49.163157078607924,90.11039929578456
2019-07-25,62.15096242364454,4.7907521038578835,2.3722485017393256,48.70140133482794,92.65896127400103
2019-07-26,69.4974107281572,1.2892659010317544,2.4269340732674585,43.968752310479545,94.39188464902588
2019-07-27,69.57331091556871,4.820460829166805,5.443195098062578,47.97627729133142,92.54928504067702
2019-07-28,69.66176636143166,3.0903063973469806,5.3961105493269255,46.423355464674074,93.92877668721971
2019-07-29,86.43233215206878,2.1982627118154956,7.268201077066742,47.03313502055427,91.65994447697659
2019-07-30,70.10527402115477,1.307448301104654,5.347242053960439,45.443984785135946,92.26806203486147
2019-07-31,73.0107964374857,3.0024970722816713,7.758746122429101,50.42946143287475,92.34458713393295
2019-08-01,72.18512382294246,4.178062177962994,2.292169090399579,49.04616964199573,90.10442425470475
2019-08-02,70.7542180308992,3.8283459090667926,2.5880461086844466,45.519362381802146,91.1647904087325
2019-08-03,66.00306232006224,1.200904045855895,2.264395169422288,44.36254220348512,91.24704605971787
2019-08-04,71.45640141462405,1.291607341471614,3.11166110200124,46.2932768629074,93.17694011965355
2019-08-05,63.87957600836362,2.6114931305305484,5.247620665650069,47.96648612460321,93.23798004982424
2019-08-06,66.6417558162452,2.181161976191773,5.873433088564568,47.610751227870544,92.70081628936589
2019-08-07,65.48117787969348,1.9295372922241913,2.273510947692013,49.669463897072085,93.21183564603423
2019-08-08,68.39951308466436,2.1240179956348544,7.6758253390735955,48.7758963994548,92.23453623897593
2019-08-09,79.64558198999406,4.213930973187539,7.052992259902286,49.168053714156414,93.61157022375642
2019-08-10,58.81810996256152,4.716912214527415,3.779674892942559,47.915485171428976,92.4293798993681
2019-08-11,71.66788364628658,2.6204107781102657,2.4631251813588078,44.51603561734363,92.48940840668196
2019-08-12,60.25515010735952,4.624444008529988,3.019322439314344,46.936094723029306,92.17690462851195
2019-08-13,66.04121690325437,2.285982804991528,2.761666482529836,49.480529972697944,93.13790064192997
2019-08-14,73.92777598593212,2.9057479453751665,2.739702675793681,47.29016334338882,92.04320425019979
2019-08-15,68.88656986546636,1.9041159912639989,5.111370131994404,48.43224864524311,93.45178734652994
2019-08-16,63.25859264923628,3.561904168703376,3.4750846549604018,46.82142998506086,91.35415973113503
2019-08-17,65.15294476147672,4.915924460699236,4.148838299174867,45.43216162602694,91.398345519642
2019-08-18,72.2095988213437,3.4139723841735146,7.937032000305935,47.277955902575904,93.19564143201589
2019-08-19,65.24192368697838,2.4312563364541955,6.105885493552068,48.17559762429094,92.43062336482554
2019-08-20,70.05819656236771,3.5912697839621135,7.693884002282008,46.278986006860244,92.07622906577458
2019-08-21,69.28590958287066,1.4916827138615503,2.8553393301986936,47.15179766362729,93.43113111692233
2019-08-22,65.88219541421627,4.5546363210615946,4.292836848995416,45.777152376926175,91.94476487287996
2019-08-23,79.94206436776572,3.0123358031193455,5.328390819694126,49.927427403583835,92.36277793518485
2019-08-24,72.4740858016229,2.7973989681585683,2.460548371332428,47.13288476083708,93.97316004207555
2019-08-25,59.26092452563858,3.3434591538140768,2.025124661767747,50.660166073823014,94.1240273403342
2019-08-26,70.40105580166751,3.49913545115761,6.022606002781505,50.84500939220997,94.16823610731304
2019-08-27,66.24199867287219,1.2871032249060521,5.850917100808612,47.658280469242165,92.32466502262797
2019-08-28,73.89524443958899,3.7304688848936096,4.464732859997671,45.83633364114846,93.84844660706553
2019-08-29,65.75262084233815,1.9677267212621183,4.937864456192196,43.714294058333984,91.67974377683154
2019-08-30,69.2236890960609,3.855810530026359,4.492658003552537,44.97487437530458,91.73274663239732
2019-08-31,72.40445446719144,4.290139177536787,2.144030269069333,45.20413757911834,90.30014655701419
2019-09-01,74.29044081203352,4.215834030210081,4.012229637304775,50.741605191396175,94.33442351405624
2019-09-02,64.04232957479779,3.2100038696315565,3.062493532383739,48.249173818484564,91.80852836560082
2019-09-03,68.45345219976568,3.0806795692430047,2.5905451346082122,48.829592399772146,92.556928537449
2019-09-04,67.8333785920594,1.5715038453576469,7.740322603336098,43.64240004127542,91.78408967778694
2019-09-05,67.02360575388938,4.101384601612542,5.596158350252994,45.72016790826866,93.40053217056453
2019-09-06,79.19966988705717,2.0856375217868575,6.371937705419616,49.923119027153255,92.34068616403621
2019-09-07,72.47945400935023,2.986781691271786,3.8921824595967047,48.75536640658335,91.42245583683979
2019-09-08,64.23227245176399,2.137096371710067,4.358882776964091,47.92026633200449,93.17988819397796
2019-09-09,75.20814872760685,1.5353134519987726,3.4215439633803406,49.37722031413344,91.31544850750083
2019-09-10,81.31176674628989,3.5182307875669463,2.5817940257925485,51.551989916762324,91.92272570951474
2019-09-11,75.94545883287621,1.2173281392916153,3.074189824649503,47.871168084974094,90.66419522272331
2019-09-12,63.26842946924417,3.9945809365048,6.785084271778915,48.484851324921834,91.35807912767096
2019-09-13,68.52625570357674,2.2703471810444666,6.065274831102655,48.764164264625805,92.97151931210821
2019-09-14,77.36412858273486,1.0005387720179413,5.281573255912861,53.19604840526869,90.83940700680398
2019-09-15,67.5733722776016,3.044516556948919,4.850539237200609,44.245975313440155,91.33375022280435
2019-09-16,73.4129635153204,1.1874076341104125,7.534605701936747,49.843992579413325,92.82347993381242
2019-09-17,75.14918341062972,2.104678231283598,2.43640968667201,48.280800759875085,92.29319485637134
2019-09-18,66.72350755448636,3.8279059498228647,3.683604879427496,49.67680741731907,94.83979129094288
2019-09-19,71.14267990096153,1.2507584864874635,4.099627121424284,47.26137756451877,94.69260410352712
2019-09-20,55.31611674981893,4.357353969424009,6.6945548732767275,48.51105131834881,92.00173799727075
2019-09-21,66.48266201238661,1.0152796906343324,7.955087720971828,50.064661246554216,93.43775098094456
2019-09-22,70.423906230986,1.987295476807609,3.4440230885429184,54.90051919726841,93.64084882193968
2019-09-23,65.52997784702131,3.9636162246082858,7.245844004822484,50.32362988154237,92.30504030955501
2019-09-24,80.0130970453975,2.265080598917227,6.983736562590748,47.04428501423471,91.41793053360037
2019-09-25,64.78248040482991,1.4075695522640541,3.3479443858505995,47.925755553807825,92.91212652330968
2019-09-26,69.81511163004191,2.4409356752017115,4.395995481195335,47.89930540864303,92.7625322003228
2019-09-27,72.75118371885104,2.081573145538102,4.458037215755114,45.24770598770821,92.51056628068545
2019-09-28,79.38599404664492,4.37084760864222,7.86932401115935,48.211670657122866,93.39960054833973
2019-09-29,65.08246361431091,2.2533916703405725,3.08535140827339,50.37036791172673,92.21750697568882
2019-09-30,78.15973989987667,4.1557298871040285,6.794947826628692,46.38910421748715,91.82719193763444
2019-10-01,72.47723321309356,4.567488579242939,4.00515628503866,51.067392465299434,93.09922535808258
2019-10-02,67.60067142164961,2.735269678306118,6.385222074656962,49.97883551292442,93.3870653828208
2019-10-03,74.90087881709948,4.6397725754175685,4.520066025773977,47.56767793437118,91.83540324887103
2019-10-04,73.66780669254425,2.5092722158527714,5.47015857869924,48.78594401119506,93.95109170628133
2019-10-05,69.75357059777667,4.856313665960433,6.995670639956787,52.29850560871032,91.26347286003335
2019-10-06,73.18581217741449,1.3571580981022917,6.824993389903305,50.60181632799749,92.46679344161294
2019-10-07,70.99238053704936,3.748077066012971,7.198539101238201,49.18514671833956,92.79785126665014
2019-10-08,73.56868201650815,2.9752561618277147,2.357703952067954,48.7250714821788,92.430588992715
2019-10-09,76.3938954317509,2.5505952218225882,6.152303318238469,49.38651496456159,92.5127051343349
2019-10-10,81.09547290876618,3.5308475149944036,2.8399242603305774,48.24262841533117,94.95979299271337
2019-10-11,67.05845810279894,3.8154283665373248,4.494911408110466,45.08951522733525,92.24878732388552
2019-10-12,83.99484923910828,1.0174530786012363,5.291530490328131,53.41622876740024,95.5518460379155
2019-10-13,63.651390137108194,1.6678123549887949,4.416436908480985,49.675381652287086,93.55870399769381
2019-10-14,72.73505042843654,3.852184202537275,5.117670054818045,50.19388489169086,93.22458525779392
2019-10-15,76.51770870493108,3.665541654312826,7.979157852791715,49.31463356924947,93.61972337638876
2019-10-16,75.06322878007714,4.864190020514709,2.8113038822771284,47.993074175111616,95.68436367477221
2019-10-17,70.62691861119276,4.044151161003132,6.052736272018553,49.12431752222075,92.17179582410797
2019-10-18,72.78195172740311,4.803090830925353,4.376005798313692,46.33023566728717,92.05592381162222
